source_layer,source_pos,source_feature,source_type,target_layer,target_pos,target_feature,target_type,original_activation,modified_activation,activation_change,steering_scale,reduction_ratio,target_node_str,steering_nodes_count
0,54,5593,transcoder,2,54,12759,transcoder,0.6271476745605469,0.1696503609418869,-0.45749731361866,0.0,-0.7294889739314367,"Node(id=5_12759_54, type=transcoder, layer=2, feature=12759, pos=54)",1
0,54,5593,transcoder,1,54,9082,transcoder,0.7630938291549683,0.39040589332580566,-0.3726879358291626,0.0,-0.4883907084425886,"Node(id=3_9082_54, type=transcoder, layer=1, feature=9082, pos=54)",1
0,54,5593,transcoder,4,19,8194,transcoder,1.4070217609405518,1.2424899339675903,-0.16453182697296143,0.0,-0.11693623477648053,"Node(id=9_8194_19, type=transcoder, layer=4, feature=8194, pos=19)",1
0,54,5593,transcoder,14,55,138,transcoder,5.991324424743652,3.180305004119873,-2.8110194206237793,0.0,-0.4691816402087178,"Node(id=29_138_55, type=transcoder, layer=14, feature=138, pos=55)",1
0,54,5593,transcoder,6,54,6679,transcoder,1.2186368703842163,0.0,-1.2186368703842163,0.0,-1.0,"Node(id=13_6679_54, type=transcoder, layer=6, feature=6679, pos=54)",1
0,54,5593,transcoder,4,54,2320,transcoder,4.304287433624268,2.1780929565429688,-2.126194477081299,0.0,-0.4939713041633501,"Node(id=9_2320_54, type=transcoder, layer=4, feature=2320, pos=54)",1
0,54,5593,transcoder,1,55,9142,lorsa,3.4574296474456787,1.0169209241867065,-2.440508723258972,0.0,-0.7058737189524595,"Node(id=2_9142_55, type=lorsa, layer=1, feature=9142, pos=55)",1
0,54,5593,transcoder,14,55,11103,transcoder,0.5930737257003784,0.0,-0.5930737257003784,0.0,-1.0,"Node(id=29_11103_55, type=transcoder, layer=14, feature=11103, pos=55)",1
0,54,5593,transcoder,6,55,7034,transcoder,0.6798377633094788,0.280502051115036,-0.39933571219444275,0.0,-0.5873985438091285,"Node(id=13_7034_55, type=transcoder, layer=6, feature=7034, pos=55)",1
0,54,5593,transcoder,7,54,14452,transcoder,4.643435478210449,2.860191583633423,-1.7832438945770264,0.0,-0.3840354631705311,"Node(id=15_14452_54, type=transcoder, layer=7, feature=14452, pos=54)",1
0,54,5593,transcoder,2,55,11401,lorsa,1.9274051189422607,1.623672604560852,-0.3037325143814087,0.0,-0.15758623415304296,"Node(id=4_11401_55, type=lorsa, layer=2, feature=11401, pos=55)",1
0,54,5593,transcoder,13,55,12356,transcoder,3.18350887298584,2.6985421180725098,-0.4849667549133301,0.0,-0.1523371770779692,"Node(id=27_12356_55, type=transcoder, layer=13, feature=12356, pos=55)",1
0,54,5593,transcoder,4,55,2320,transcoder,2.978559732437134,2.5969457626342773,-0.38161396980285645,0.0,-0.1281203011129846,"Node(id=9_2320_55, type=transcoder, layer=4, feature=2320, pos=55)",1
0,54,5593,transcoder,3,55,12235,lorsa,2.4719231128692627,1.2101917266845703,-1.2617313861846924,0.0,-0.5104250126615585,"Node(id=6_12235_55, type=lorsa, layer=3, feature=12235, pos=55)",1
0,54,5593,transcoder,5,55,2419,transcoder,0.6756512522697449,0.0,-0.6756512522697449,0.0,-1.0,"Node(id=11_2419_55, type=transcoder, layer=5, feature=2419, pos=55)",1
0,54,5593,transcoder,8,55,12466,lorsa,5.128899097442627,0.0,-5.128899097442627,0.0,-1.0,"Node(id=16_12466_55, type=lorsa, layer=8, feature=12466, pos=55)",1
0,54,5593,transcoder,10,1,10273,transcoder,28.066740036010742,24.87622833251953,-3.190511703491211,0.0,-0.11367589179924914,"Node(id=21_10273_1, type=transcoder, layer=10, feature=10273, pos=1)",1
0,54,5593,transcoder,2,55,4901,transcoder,1.173736810684204,0.9273883104324341,-0.24634850025177002,0.0,-0.20988393480491302,"Node(id=5_4901_55, type=transcoder, layer=2, feature=4901, pos=55)",1
0,54,5593,transcoder,2,55,11309,transcoder,0.29157570004463196,0.0,-0.29157570004463196,0.0,-1.0,"Node(id=5_11309_55, type=transcoder, layer=2, feature=11309, pos=55)",1
0,54,5593,transcoder,2,55,6076,lorsa,1.7181307077407837,0.0,-1.7181307077407837,0.0,-1.0,"Node(id=4_6076_55, type=lorsa, layer=2, feature=6076, pos=55)",1
0,54,5593,transcoder,7,50,10753,transcoder,1.0690118074417114,0.12540748715400696,-0.9436043202877045,0.0,-0.8826883984994293,"Node(id=15_10753_50, type=transcoder, layer=7, feature=10753, pos=50)",1
0,54,5593,transcoder,14,55,16044,lorsa,2.606524705886841,1.1648273468017578,-1.441697359085083,0.0,-0.5531109510794227,"Node(id=28_16044_55, type=lorsa, layer=14, feature=16044, pos=55)",1
0,54,5593,transcoder,1,55,1824,transcoder,0.6892250180244446,0.6042742133140564,-0.08495080471038818,0.0,-0.12325554425445313,"Node(id=3_1824_55, type=transcoder, layer=1, feature=1824, pos=55)",1
0,54,5593,transcoder,14,55,3391,transcoder,0.7034270167350769,0.0,-0.7034270167350769,0.0,-1.0,"Node(id=29_3391_55, type=transcoder, layer=14, feature=3391, pos=55)",1
0,54,5593,transcoder,11,55,2278,transcoder,0.4227127730846405,0.0,-0.4227127730846405,0.0,-1.0,"Node(id=23_2278_55, type=transcoder, layer=11, feature=2278, pos=55)",1
0,54,5593,transcoder,1,55,7963,transcoder,0.6885604858398438,0.5253853797912598,-0.16317510604858398,0.0,-0.2369800611627572,"Node(id=3_7963_55, type=transcoder, layer=1, feature=7963, pos=55)",1
0,54,5593,transcoder,14,55,15619,transcoder,1.2117552757263184,0.4312800168991089,-0.7804752588272095,0.0,-0.6440865366642597,"Node(id=29_15619_55, type=transcoder, layer=14, feature=15619, pos=55)",1
0,54,5593,transcoder,3,55,12206,lorsa,1.9337397813796997,1.0431382656097412,-0.8906015157699585,0.0,-0.4605591322812448,"Node(id=6_12206_55, type=lorsa, layer=3, feature=12206, pos=55)",1
0,54,5593,transcoder,2,55,13261,transcoder,0.6239655017852783,0.28239721059799194,-0.3415682911872864,0.0,-0.5474153462170547,"Node(id=5_13261_55, type=transcoder, layer=2, feature=13261, pos=55)",1
0,54,5593,transcoder,13,55,3932,transcoder,0.7734141945838928,0.0,-0.7734141945838928,0.0,-1.0,"Node(id=27_3932_55, type=transcoder, layer=13, feature=3932, pos=55)",1
0,54,5593,transcoder,9,55,12666,transcoder,0.6803210973739624,0.5687496066093445,-0.11157149076461792,0.0,-0.1639982813928358,"Node(id=19_12666_55, type=transcoder, layer=9, feature=12666, pos=55)",1
0,54,5593,transcoder,8,55,9586,lorsa,2.2772367000579834,1.6224335432052612,-0.6548031568527222,0.0,-0.28754286141447194,"Node(id=16_9586_55, type=lorsa, layer=8, feature=9586, pos=55)",1
0,54,5593,transcoder,4,55,9914,transcoder,0.5230033993721008,0.0,-0.5230033993721008,0.0,-1.0,"Node(id=9_9914_55, type=transcoder, layer=4, feature=9914, pos=55)",1
0,54,5593,transcoder,1,55,15014,lorsa,0.4733544886112213,0.0,-0.4733544886112213,0.0,-1.0,"Node(id=2_15014_55, type=lorsa, layer=1, feature=15014, pos=55)",1
0,54,5593,transcoder,3,54,9407,transcoder,0.9804326891899109,0.0,-0.9804326891899109,0.0,-1.0,"Node(id=7_9407_54, type=transcoder, layer=3, feature=9407, pos=54)",1
0,54,5593,transcoder,5,54,13299,transcoder,0.4998253881931305,0.0,-0.4998253881931305,0.0,-1.0,"Node(id=11_13299_54, type=transcoder, layer=5, feature=13299, pos=54)",1
0,54,5593,transcoder,4,55,16282,lorsa,1.991599440574646,0.0,-1.991599440574646,0.0,-1.0,"Node(id=8_16282_55, type=lorsa, layer=4, feature=16282, pos=55)",1
0,54,5593,transcoder,1,55,9198,lorsa,3.0222439765930176,2.6691691875457764,-0.3530747890472412,0.0,-0.11682537603905269,"Node(id=2_9198_55, type=lorsa, layer=1, feature=9198, pos=55)",1
0,54,5593,transcoder,8,55,2551,lorsa,2.676435947418213,1.4716476202011108,-1.204788327217102,0.0,-0.4501465198071654,"Node(id=16_2551_55, type=lorsa, layer=8, feature=2551, pos=55)",1
0,54,5593,transcoder,7,55,13128,transcoder,0.5602725148200989,0.0,-0.5602725148200989,0.0,-1.0,"Node(id=15_13128_55, type=transcoder, layer=7, feature=13128, pos=55)",1
0,54,5593,transcoder,1,54,15914,transcoder,0.506878674030304,0.0,-0.506878674030304,0.0,-1.0,"Node(id=3_15914_54, type=transcoder, layer=1, feature=15914, pos=54)",1
0,54,5593,transcoder,8,55,9724,transcoder,0.20959925651550293,0.0,-0.20959925651550293,0.0,-1.0,"Node(id=17_9724_55, type=transcoder, layer=8, feature=9724, pos=55)",1
0,54,5593,transcoder,3,55,11167,transcoder,0.2644384503364563,0.0,-0.2644384503364563,0.0,-1.0,"Node(id=7_11167_55, type=transcoder, layer=3, feature=11167, pos=55)",1
0,54,5593,transcoder,1,55,12154,transcoder,0.19804225862026215,0.0,-0.19804225862026215,0.0,-1.0,"Node(id=3_12154_55, type=transcoder, layer=1, feature=12154, pos=55)",1
0,54,5593,transcoder,13,55,15835,transcoder,0.3478931784629822,0.0,-0.3478931784629822,0.0,-1.0,"Node(id=27_15835_55, type=transcoder, layer=13, feature=15835, pos=55)",1
0,54,5593,transcoder,4,55,16377,lorsa,2.713291645050049,0.0,-2.713291645050049,0.0,-1.0,"Node(id=8_16377_55, type=lorsa, layer=4, feature=16377, pos=55)",1
0,54,5593,transcoder,4,55,9531,transcoder,0.5060067176818848,0.3064885139465332,-0.19951820373535156,0.0,-0.3942995157245803,"Node(id=9_9531_55, type=transcoder, layer=4, feature=9531, pos=55)",1
0,54,5593,transcoder,2,55,2440,lorsa,1.7886356115341187,1.4717323780059814,-0.3169032335281372,0.0,-0.1771759610982632,"Node(id=4_2440_55, type=lorsa, layer=2, feature=2440, pos=55)",1
0,54,5593,transcoder,2,55,5819,transcoder,0.7991868257522583,0.5066258311271667,-0.29256099462509155,0.0,-0.3660733450525912,"Node(id=5_5819_55, type=transcoder, layer=2, feature=5819, pos=55)",1
0,54,5593,transcoder,12,55,6669,transcoder,0.8420363068580627,0.0,-0.8420363068580627,0.0,-1.0,"Node(id=25_6669_55, type=transcoder, layer=12, feature=6669, pos=55)",1
0,54,5593,transcoder,6,50,7455,transcoder,0.7886064052581787,0.5547541379928589,-0.23385226726531982,0.0,-0.2965386353776316,"Node(id=13_7455_50, type=transcoder, layer=6, feature=7455, pos=50)",1
0,54,5593,transcoder,10,55,11535,transcoder,0.6737499833106995,0.0,-0.6737499833106995,0.0,-1.0,"Node(id=21_11535_55, type=transcoder, layer=10, feature=11535, pos=55)",1
0,54,5593,transcoder,9,55,12225,transcoder,0.47227632999420166,0.0,-0.47227632999420166,0.0,-1.0,"Node(id=19_12225_55, type=transcoder, layer=9, feature=12225, pos=55)",1
0,54,5593,transcoder,13,55,5819,transcoder,0.5956785082817078,0.0,-0.5956785082817078,0.0,-1.0,"Node(id=27_5819_55, type=transcoder, layer=13, feature=5819, pos=55)",1
0,54,5593,transcoder,2,54,12504,transcoder,0.6575953364372253,0.0,-0.6575953364372253,0.0,-1.0,"Node(id=5_12504_54, type=transcoder, layer=2, feature=12504, pos=54)",1
0,54,5593,transcoder,6,55,23,transcoder,0.9902805685997009,0.0,-0.9902805685997009,0.0,-1.0,"Node(id=13_23_55, type=transcoder, layer=6, feature=23, pos=55)",1
0,54,5593,transcoder,7,54,3543,transcoder,0.46587416529655457,0.0,-0.46587416529655457,0.0,-1.0,"Node(id=15_3543_54, type=transcoder, layer=7, feature=3543, pos=54)",1
0,54,5593,transcoder,8,54,9517,transcoder,0.4715726673603058,0.0,-0.4715726673603058,0.0,-1.0,"Node(id=17_9517_54, type=transcoder, layer=8, feature=9517, pos=54)",1
0,54,5593,transcoder,3,55,4439,transcoder,0.30011671781539917,0.0,-0.30011671781539917,0.0,-1.0,"Node(id=7_4439_55, type=transcoder, layer=3, feature=4439, pos=55)",1
0,54,5593,transcoder,14,55,5916,transcoder,0.3695855438709259,0.0,-0.3695855438709259,0.0,-1.0,"Node(id=29_5916_55, type=transcoder, layer=14, feature=5916, pos=55)",1
0,54,5593,transcoder,2,55,2823,transcoder,0.23902328312397003,0.0,-0.23902328312397003,0.0,-1.0,"Node(id=5_2823_55, type=transcoder, layer=2, feature=2823, pos=55)",1
0,54,5593,transcoder,1,55,9786,transcoder,0.7136760354042053,0.6078031063079834,-0.10587292909622192,0.0,-0.14834872385235492,"Node(id=3_9786_55, type=transcoder, layer=1, feature=9786, pos=55)",1
0,54,5593,transcoder,10,55,10622,transcoder,0.2998685836791992,0.20678094029426575,-0.09308764338493347,0.0,-0.3104281290250767,"Node(id=21_10622_55, type=transcoder, layer=10, feature=10622, pos=55)",1
0,54,5593,transcoder,8,55,8745,transcoder,4.492262840270996,3.9573633670806885,-0.5348994731903076,0.0,-0.11907127703997832,"Node(id=17_8745_55, type=transcoder, layer=8, feature=8745, pos=55)",1
0,54,5593,transcoder,4,55,16341,lorsa,0.9263823628425598,0.0,-0.9263823628425598,0.0,-1.0,"Node(id=8_16341_55, type=lorsa, layer=4, feature=16341, pos=55)",1
0,54,5593,transcoder,9,55,13128,transcoder,0.3520200252532959,0.29283779859542847,-0.05918222665786743,0.0,-0.16812176129833203,"Node(id=19_13128_55, type=transcoder, layer=9, feature=13128, pos=55)",1
0,54,5593,transcoder,13,55,7425,transcoder,0.6321931481361389,0.0,-0.6321931481361389,0.0,-1.0,"Node(id=27_7425_55, type=transcoder, layer=13, feature=7425, pos=55)",1
0,54,5593,transcoder,1,54,2519,transcoder,0.6752148270606995,0.0,-0.6752148270606995,0.0,-1.0,"Node(id=3_2519_54, type=transcoder, layer=1, feature=2519, pos=54)",1
0,54,5593,transcoder,13,63,7466,transcoder,0.8295653462409973,0.6358581185340881,-0.19370722770690918,0.0,-0.2335044835041063,"Node(id=27_7466_63, type=transcoder, layer=13, feature=7466, pos=63)",1
0,54,5593,transcoder,4,54,3019,transcoder,0.2689710259437561,0.0,-0.2689710259437561,0.0,-1.0,"Node(id=9_3019_54, type=transcoder, layer=4, feature=3019, pos=54)",1
0,54,5593,transcoder,14,55,1214,transcoder,0.7802796959877014,0.0,-0.7802796959877014,0.0,-1.0,"Node(id=29_1214_55, type=transcoder, layer=14, feature=1214, pos=55)",1
0,54,5593,transcoder,3,54,6230,transcoder,0.7401818633079529,0.0,-0.7401818633079529,0.0,-1.0,"Node(id=7_6230_54, type=transcoder, layer=3, feature=6230, pos=54)",1
0,54,5593,transcoder,1,55,2396,lorsa,0.5269799828529358,0.0,-0.5269799828529358,0.0,-1.0,"Node(id=2_2396_55, type=lorsa, layer=1, feature=2396, pos=55)",1
0,54,5593,transcoder,13,55,10331,transcoder,0.5097225308418274,0.0,-0.5097225308418274,0.0,-1.0,"Node(id=27_10331_55, type=transcoder, layer=13, feature=10331, pos=55)",1
0,54,5593,transcoder,9,55,7448,transcoder,0.2919863760471344,0.0,-0.2919863760471344,0.0,-1.0,"Node(id=19_7448_55, type=transcoder, layer=9, feature=7448, pos=55)",1
0,54,5593,transcoder,10,55,15174,transcoder,0.40954360365867615,0.0,-0.40954360365867615,0.0,-1.0,"Node(id=21_15174_55, type=transcoder, layer=10, feature=15174, pos=55)",1
0,54,5593,transcoder,11,55,8862,transcoder,0.643543541431427,0.0,-0.643543541431427,0.0,-1.0,"Node(id=23_8862_55, type=transcoder, layer=11, feature=8862, pos=55)",1
0,54,5593,transcoder,8,55,3569,transcoder,0.576390266418457,0.0,-0.576390266418457,0.0,-1.0,"Node(id=17_3569_55, type=transcoder, layer=8, feature=3569, pos=55)",1
0,54,5593,transcoder,4,55,15932,lorsa,2.069827079772949,1.3460313081741333,-0.7237957715988159,0.0,-0.3496890047830532,"Node(id=8_15932_55, type=lorsa, layer=4, feature=15932, pos=55)",1
0,54,5593,transcoder,7,54,13289,transcoder,0.9898383617401123,0.0,-0.9898383617401123,0.0,-1.0,"Node(id=15_13289_54, type=transcoder, layer=7, feature=13289, pos=54)",1
0,54,5593,transcoder,1,54,14103,transcoder,0.2923813760280609,0.0,-0.2923813760280609,0.0,-1.0,"Node(id=3_14103_54, type=transcoder, layer=1, feature=14103, pos=54)",1
0,54,5593,transcoder,10,1,5090,transcoder,17.671863555908203,15.655383110046387,-2.0164804458618164,0.0,-0.11410683652475632,"Node(id=21_5090_1, type=transcoder, layer=10, feature=5090, pos=1)",1
0,54,5593,transcoder,5,55,13666,transcoder,0.33196818828582764,0.0,-0.33196818828582764,0.0,-1.0,"Node(id=11_13666_55, type=transcoder, layer=5, feature=13666, pos=55)",1
0,54,5593,transcoder,8,55,7940,transcoder,0.6999607682228088,0.24671921133995056,-0.4532415568828583,0.0,-0.6475242291559177,"Node(id=17_7940_55, type=transcoder, layer=8, feature=7940, pos=55)",1
